dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1462215600,2016-05-02 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.76,22.71,23.84,25,1019,,,61,6.17,180,,,,,0,800,Clear,sky is clear,01d
1462219200,2016-05-02 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.02,22.81,23.79,24.37,1019,,,65,5.14,180,,,,,0,800,Clear,sky is clear,01d
1462222800,2016-05-02 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.16,22.36,23,24.15,1019,,,69,4.63,190,,,,,0,800,Clear,sky is clear,01n
1462226400,2016-05-02 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.13,23.04,22.86,23.98,1020,,,69,3.6,210,,,,,0,800,Clear,sky is clear,01n
1462230000,2016-05-02 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.66,23.23,21,24,1021,,,78,1.54,170,,,,,0,800,Clear,sky is clear,01n
1462233600,2016-05-03 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.63,23.54,21,23.9,1021,,,78,1.03,320,,,,,0,800,Clear,sky is clear,01n
1462237200,2016-05-03 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.87,23.25,20,23.73,1021,,,83,0.51,350,,,,,0,800,Clear,sky is clear,01n
1462240800,2016-05-03 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.1,21.81,19,23.58,1020,,,83,1.03,300,,,,,0,800,Clear,sky is clear,01n
1462244400,2016-05-03 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.02,20.97,19,23.49,1020,,,83,2.06,310,,,,,0,800,Clear,sky is clear,01n
1462248000,2016-05-03 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.25,20.27,18,23.36,1019,,,88,2.06,320,,,,,0,800,Clear,sky is clear,01n
1462251600,2016-05-03 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.16,18.82,18,23.2,1019,,,88,3.96,212,,,,,0,800,Clear,sky is clear,01n
1462255200,2016-05-03 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.17,20.88,18,23.36,1018,,,88,1.03,30,,,,,0,800,Clear,sky is clear,01n
1462258800,2016-05-03 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.87,20.76,19,23.16,1019,,,83,2.06,310,,,,,0,800,Clear,sky is clear,01n
1462262400,2016-05-03 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.13,18.64,18,23.28,1019,,,88,4.15,222,,,,,0,800,Clear,sky is clear,01n
1462266000,2016-05-03 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.4,17.63,17,23.12,1020,,,88,4.15,217,,,,,75,803,Clouds,broken clouds,04d
1462269600,2016-05-03 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.01,21.35,19,23.05,1020,,,88,2.06,320,,,,,0,800,Clear,sky is clear,01d
1462273200,2016-05-03 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.49,22.63,21,23.03,1020,,,78,2.06,300,,,,,0,800,Clear,sky is clear,01d
1462276800,2016-05-03 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.74,24.97,22.66,24,1021,,,69,2.06,290,,,,,0,800,Clear,sky is clear,01d
1462280400,2016-05-03 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.24,25.17,22.96,26,1021,,,61,3.6,170,,,,,0,800,Clear,sky is clear,01d
1462284000,2016-05-03 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.55,23.23,23.09,25,1020,,,69,6.17,160,,,,,75,803,Clouds,broken clouds,04d
1462287600,2016-05-03 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.72,22.9,23.13,25.13,1019,,,74,7.72,170,,,,,75,803,Clouds,broken clouds,04d
1462291200,2016-05-03 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.69,23.58,23.09,25,1018,,,74,6.69,160,,,,,75,803,Clouds,broken clouds,04d
1462294800,2016-05-03 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.69,23.58,23.15,25,1018,,,74,6.69,170,,,,,75,803,Clouds,broken clouds,04d
1462298400,2016-05-03 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.71,24.33,23.31,25,1017,,,74,5.66,170,,,,,75,803,Clouds,broken clouds,04d
1462302000,2016-05-03 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.93,24.8,23.5,24,1017,,,83,4.63,170,,,,,75,803,Clouds,broken clouds,04d
1462305600,2016-05-03 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.96,25.93,23.61,24,1018,,,83,3.09,200,,,,,75,803,Clouds,broken clouds,04d
1462309200,2016-05-03 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.91,26.45,23.42,24,1018,,,78,1.54,200,,,,,75,803,Clouds,broken clouds,04n
1462312800,2016-05-03 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.85,26.36,22.66,24.1,1018,,,78,1.54,180,,,,,75,803,Clouds,broken clouds,04n
1462316400,2016-05-03 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.95,27,23.34,24.08,1019,,,83,1.54,280,,,,,75,803,Clouds,broken clouds,04n
1462320000,2016-05-04 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.15,25.82,22.64,24.31,1019,,,83,1.54,310,,,,,75,803,Clouds,broken clouds,04n
1462323600,2016-05-04 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.43,25.57,22,24.42,1019,,,88,1.03,320,,,,,75,803,Clouds,broken clouds,04n
1462327200,2016-05-04 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.39,25.15,22,24.47,1019,,,88,1.54,310,,,,,75,803,Clouds,broken clouds,04n
1462330800,2016-05-04 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.53,24.25,21,24.4,1019,,,88,1.03,320,,,,,75,803,Clouds,broken clouds,04n
1462334400,2016-05-04 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.5,23.48,21,24.35,1018,,,88,2.06,310,,,,,40,802,Clouds,scattered clouds,03n
1462338000,2016-05-04 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.46,23.79,21,24.22,1018,,,88,1.54,310,,,,,40,802,Clouds,scattered clouds,03n
1462341600,2016-05-04 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.41,24.44,21,23.9,1017,,,88,0.51,340,,,,,75,803,Clouds,broken clouds,04n
1462345200,2016-05-04 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.43,23.75,21,23.68,1017,,,88,1.54,310,,,,,75,803,Clouds,broken clouds,04n
1462348800,2016-05-04 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.68,23.02,20,23.36,1017,,,88,1.03,310,,,,,40,802,Clouds,scattered clouds,03n
1462352400,2016-05-04 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.72,22.72,20,23.5,1018,,,88,1.54,290,,,,,20,801,Clouds,few clouds,02d
1462356000,2016-05-04 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.64,23.69,21,23.55,1018,,,88,2.06,290,,,,,0,800,Clear,sky is clear,01d
1462359600,2016-05-04 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.94,25.77,23.39,24.15,1018,,,78,2.57,310,,,,,0,800,Clear,sky is clear,01d
1462363200,2016-05-04 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.18,28.11,23.65,27,1018,,,66,2.06,330,,,,,0,800,Clear,sky is clear,01d
1462366800,2016-05-04 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.96,26.86,23.89,28,1018,,,58,4.12,20,,,,,40,802,Clouds,scattered clouds,03d
1462370400,2016-05-04 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.46,29.32,24.02,30,1017,,,55,3.09,30,,,,,40,802,Clouds,scattered clouds,03d
1462374000,2016-05-04 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.66,29.97,24.13,30,1016,,,55,2.57,30,,,,,40,802,Clouds,scattered clouds,03d
1462377600,2016-05-04 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.67,28.18,24.21,30,1015,,,55,5.14,70,,,,,20,801,Clouds,few clouds,02d
1462381200,2016-05-04 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.7,27.5,24.41,30,1014,,,55,6.17,70,,,,,20,801,Clouds,few clouds,02d
1462384800,2016-05-04 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28,26.53,24.68,29,1013,,,58,6.69,80,,,,,0,800,Clear,sky is clear,01d
1462388400,2016-05-04 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.3,27.1,24.97,28,1013,,,62,5.14,70,,,,,0,800,Clear,sky is clear,01d
1462392000,2016-05-04 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.62,28.85,25.2,27,1014,,,70,2.57,90,,,,,0,800,Clear,sky is clear,01d
1462395600,2016-05-04 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.52,28.7,24.94,27,1015,,,70,2.57,70,,,,,0,800,Clear,sky is clear,01n
1462399200,2016-05-04 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.76,28.75,24.21,26,1016,,,74,1.54,170,,,,,20,801,Clouds,few clouds,02n
1462402800,2016-05-04 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.03,28.56,24.19,25.79,1017,,,79,1.03,270,,,,,20,801,Clouds,few clouds,02n
1462406400,2016-05-05 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.56,26.99,23,25.8,1017,,,89,1.54,330,,,,,20,801,Clouds,few clouds,02n
1462410000,2016-05-05 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.53,27.3,23,25.69,1017,,,89,1.03,340,,,,,20,801,Clouds,few clouds,02n
1462413600,2016-05-05 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.74,26.03,22,25.52,1017,,,88,1.03,300,,,,,0,800,Clear,sky is clear,01n
1462417200,2016-05-05 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.65,25.89,22,25.37,1017,,,88,1.03,330,,,,,20,801,Clouds,few clouds,02n
1462420800,2016-05-05 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.34,26.3,23,25.19,1017,,,89,2.06,220,,,,,75,803,Clouds,broken clouds,04n
1462424400,2016-05-05 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.27,26.91,22.78,25.02,1017,,,89,1.03,250,,,,,75,803,Clouds,broken clouds,04n
1462428000,2016-05-05 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.19,25.15,22.77,24.73,1017,,,83,2.57,230,,,,,75,803,Clouds,broken clouds,04n
1462431600,2016-05-05 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.36,24.74,22,24.16,1017,,,88,2.06,220,,,,,40,802,Clouds,scattered clouds,03n
1462435200,2016-05-05 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.31,23.87,22,23.77,1017,,,83,2.57,190,,,,,0,800,Clear,sky is clear,01n
1462438800,2016-05-05 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.3,23.49,22,23.72,1017,,,83,3.09,200,,,,,0,800,Clear,sky is clear,01d
1462442400,2016-05-05 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.41,25.54,22,23.8,1018,,,88,1.03,290,,,,,0,800,Clear,sky is clear,01d
1462446000,2016-05-05 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.88,26.76,23.11,24,1019,,,78,1.03,330,,,,,0,800,Clear,sky is clear,01d
1462449600,2016-05-05 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.41,25.11,23.46,26,1019,,,65,4.63,230,,,,,0,800,Clear,sky is clear,01d
1462453200,2016-05-05 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.22,26.02,23.81,27,1019,,,66,5.14,160,,,,,0,800,Clear,sky is clear,01d
1462456800,2016-05-05 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.26,24.63,23.92,27,1019,,,66,7.2,160,,,,,0,800,Clear,sky is clear,01d
1462460400,2016-05-05 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.42,25.22,24.05,27,1019,,,66,6.69,170,,,,,0,800,Clear,sky is clear,01d
1462464000,2016-05-05 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.44,24.53,24.17,27,1018,,,66,7.72,160,,,,,20,801,Clouds,few clouds,02d
1462467600,2016-05-05 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.42,24.77,24.29,27,1017,,,62,6.69,160,,,,,20,801,Clouds,few clouds,02d
1462471200,2016-05-05 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.44,24.79,24.43,27,1017,,,62,6.69,170,,,,,20,801,Clouds,few clouds,02d
1462474800,2016-05-05 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.7,24.8,24.55,26,1017,,,65,5.66,170,,,,,0,800,Clear,sky is clear,01d
1462478400,2016-05-05 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.94,25.59,24.65,25,1018,,,69,3.6,180,,,,,0,800,Clear,sky is clear,01d
1462482000,2016-05-05 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.89,25.51,24.33,25,1018,,,69,3.6,180,,,,,0,800,Clear,sky is clear,01n
1462485600,2016-05-05 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.13,23.85,23.83,25.08,1019,,,74,5.14,220,,,,,0,800,Clear,sky is clear,01n
1462489200,2016-05-05 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.15,25.36,23.86,25.15,1020,,,78,3.6,210,,,,,0,800,Clear,sky is clear,01n
1462492800,2016-05-06 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.14,24.98,23.76,25.18,1020,,,78,4.12,220,,,,,0,800,Clear,sky is clear,01n
1462496400,2016-05-06 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.41,25,23,25.14,1020,,,78,2.57,250,,,,,0,800,Clear,sky is clear,01n
1462500000,2016-05-06 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.66,24.65,22,24.99,1020,,,78,1.54,330,,,,,0,800,Clear,sky is clear,01n
1462503600,2016-05-06 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.55,23.77,22,24.87,1020,,,78,2.57,300,,,,,0,800,Clear,sky is clear,01n
1462507200,2016-05-06 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.07,23.23,20,24.85,1019,,,88,1.54,320,,,,,0,800,Clear,sky is clear,01n
1462510800,2016-05-06 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.01,22.73,20,24.76,1019,,,83,1.54,330,,,,,0,800,Clear,sky is clear,01n
1462514400,2016-05-06 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.98,23.04,20,24.66,1018,,,83,1.03,310,,,,,0,800,Clear,sky is clear,01n
1462518000,2016-05-06 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.32,22.69,20,24.29,1018,,,82,2.1,300,,,,,0,800,Clear,sky is clear,01n
1462521600,2016-05-06 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.86,22.56,20,23.98,1018,,,88,2.06,320,,,,,0,800,Clear,sky is clear,01n
1462525200,2016-05-06 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.61,23.58,21,23.96,1018,,,83,1.54,320,,,,,0,800,Clear,sky is clear,01d
1462528800,2016-05-06 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.75,24.57,21,24.14,1019,,,88,1.03,300,,,,,40,802,Clouds,scattered clouds,03d
1462532400,2016-05-06 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.98,25.79,23.64,24.2,1020,,,74,2.06,300,,,,,20,801,Clouds,few clouds,02d
1462536000,2016-05-06 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.47,27.53,23.72,26,1020,,,70,2.06,210,,,,,40,802,Clouds,scattered clouds,03d
1462539600,2016-05-06 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.98,27.72,24,28,1020,,,62,3.6,160,,,,,40,802,Clouds,scattered clouds,03d
1462543200,2016-05-06 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.98,27.36,24,28,1019,,,62,4.12,150,,,,,40,802,Clouds,scattered clouds,03d
1462546800,2016-05-06 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.12,27.2,24.15,28,1019,,,62,4.63,160,,,,,40,802,Clouds,scattered clouds,03d
1462550400,2016-05-06 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.15,26.17,24.17,28,1018,,,62,6.17,160,,,,,20,801,Clouds,few clouds,02d
1462554000,2016-05-06 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.16,26.18,24.26,28,1017,,,62,6.17,170,,,,,20,801,Clouds,few clouds,02d
1462557600,2016-05-06 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.44,26.79,24.37,27,1017,,,70,5.14,160,,,,,20,801,Clouds,few clouds,02d
1462561200,2016-05-06 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.45,27.42,24.58,27,1017,,,66,3.6,120,,,,,20,801,Clouds,few clouds,02d
1462564800,2016-05-06 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.74,26.91,24.7,26,1017,,,74,4.12,140,,,,,20,801,Clouds,few clouds,02d
1462568400,2016-05-06 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.63,28.56,24.32,26,1018,,,74,1.54,160,,,,,0,800,Clear,sky is clear,01n
1462572000,2016-05-06 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.67,29.52,24.26,26,1018,,,79,1.03,180,,,,,40,802,Clouds,scattered clouds,03n
1462575600,2016-05-06 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.22,27.4,24,25.13,1019,,,83,1.54,320,,,,,40,802,Clouds,scattered clouds,03n
1462579200,2016-05-07 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.23,27.41,24,25.11,1019,,,83,1.54,290,,,,,40,802,Clouds,scattered clouds,03n
1462582800,2016-05-07 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.47,27,23,25.03,1019,,,89,1.34,32,,,,,40,802,Clouds,scattered clouds,03n
1462586400,2016-05-07 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.48,26.74,23,25.09,1019,,,89,1.73,20,,,,,40,802,Clouds,scattered clouds,03n
1462590000,2016-05-07 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.64,26.07,22,25.08,1019,,,94,1.54,340,,,,,40,802,Clouds,scattered clouds,03n
1462593600,2016-05-07 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.61,25.48,22,24.86,1019,,,88,1.54,330,,,,,20,801,Clouds,few clouds,02n
1462597200,2016-05-07 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.57,25.42,22,24.77,1018,,,88,1.54,320,,,,,40,802,Clouds,scattered clouds,03n
1462600800,2016-05-07 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.53,25.36,22,24.68,1018,,,88,1.54,330,,,,,40,802,Clouds,scattered clouds,03n
1462604400,2016-05-07 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.78,24.77,21,24.66,1017,,,94,1.54,340,,,,,40,802,Clouds,scattered clouds,03n
1462608000,2016-05-07 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.45,25.78,22,24.41,1017,,,94,1.54,340,,,,,0,800,Clear,sky is clear,01n
1462611600,2016-05-07 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.48,25.29,22,24.44,1018,,,88,1.54,350,,,,,20,801,Clouds,few clouds,02d
1462615200,2016-05-07 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.28,26.93,23,24.52,1019,,,89,1.03,340,,,,,20,801,Clouds,few clouds,02d
1462618800,2016-05-07 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.77,27.45,23.77,25,1019,,,79,2.06,350,,,,,0,800,Clear,sky is clear,01d
1462622400,2016-05-07 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.32,28.77,24.02,27,1019,,,70,2.06,320,,,,,0,800,Clear,sky is clear,01d
1462626000,2016-05-07 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.89,27.8,24.3,29,1019,,,55,4.12,10,,,,,0,800,Clear,sky is clear,01d
1462629600,2016-05-07 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.7,28.55,24.53,30,1018,,,52,4.12,30,,,,,20,801,Clouds,few clouds,02d
1462633200,2016-05-07 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,30.34,29.64,24.68,32,1017,,,46,4.63,50,,,,,20,801,Clouds,few clouds,02d
1462636800,2016-05-07 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.62,28.81,24.82,31,1016,,,55,6.17,70,,,,,20,801,Clouds,few clouds,02d
1462640400,2016-05-07 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.87,28.29,24.99,30,1015,,,62,6.69,70,,,,,20,801,Clouds,few clouds,02d
1462644000,2016-05-07 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.14,27.01,25.24,29,1015,,,66,7.72,70,,,,,0,800,Clear,sky is clear,01d
1462647600,2016-05-07 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.44,27.18,25.48,28,1015,,,70,6.69,70,,,,,0,800,Clear,sky is clear,01d
1462651200,2016-05-07 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,26.74,27.69,25.63,27,1015,,,74,5.14,70,,,,,0,800,Clear,sky is clear,01d
1462654800,2016-05-07 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.83,28.32,24.71,26,1016,,,79,3.09,60,,,,,0,800,Clear,sky is clear,01n
1462658400,2016-05-07 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.98,28.54,25.61,26.08,1017,,,79,3.09,50,,,,,20,801,Clouds,few clouds,02n
1462662000,2016-05-07 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.98,28.91,25.6,26.13,1018,,,79,2.57,20,,,,,75,803,Clouds,broken clouds,04n
1462665600,2016-05-08 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.94,29.2,25.35,26,1018,,,79,2.06,10,,,,,75,803,Clouds,broken clouds,04n
1462669200,2016-05-08 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.94,28.12,24.02,25.45,1018,,,83,2.06,350,,,,,40,802,Clouds,scattered clouds,03n
1462672800,2016-05-08 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.91,28.07,23.87,25.34,1017,,,83,2.06,10,,,,,0,800,Clear,sky is clear,01n
1462676400,2016-05-08 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25,27.85,24.36,25.36,1017,,,83,2.57,360,,,,,20,801,Clouds,few clouds,02n
1462680000,2016-05-08 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.05,26.42,22.96,25.21,1017,,,83,2.57,10,,,,,20,801,Clouds,few clouds,02n
1462683600,2016-05-08 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.02,26.38,22.84,25.11,1016,,,83,2.57,20,,,,,20,801,Clouds,few clouds,02n
1462687200,2016-05-08 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.01,26.37,22.84,25.07,1016,,,83,2.57,10,,,,,0,800,Clear,sky is clear,01n
1462690800,2016-05-08 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.24,26.15,22.73,24.92,1016,,,89,2.06,340,,,,,0,800,Clear,sky is clear,01n
1462694400,2016-05-08 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.22,25.92,22.71,24.82,1016,,,83,1.54,340,,,,,0,800,Clear,sky is clear,01n
1462698000,2016-05-08 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.95,25.55,22.68,24.77,1016,,,83,3.6,10,,,,,0,800,Clear,sky is clear,01n
1462701600,2016-05-08 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.23,27.05,24,25.17,1017,,,83,2.06,350,,,,,20,801,Clouds,few clouds,02d
1462705200,2016-05-08 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.69,26.48,24.7,26,1017,,,74,4.63,20,,,,,20,801,Clouds,few clouds,02d
1462708800,2016-05-08 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,27.21,27.45,24.88,28,1018,,,66,5.14,20,,,,,20,801,Clouds,few clouds,02d
1462712400,2016-05-08 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.01,29.2,25.01,29,1018,,,62,3.6,360,,,,,40,802,Clouds,scattered clouds,03d
1462716000,2016-05-08 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.03,29.09,25.07,29,1017,,,58,3.09,320,,,,,40,802,Clouds,scattered clouds,03d
1462719600,2016-05-08 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.93,27.11,25.15,30,1016,,,55,7.2,350,,,,,40,802,Clouds,scattered clouds,03d
1462723200,2016-05-08 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,29.67,29.79,25.27,31,1014,,,59,5.66,60,,,,,40,802,Clouds,scattered clouds,03d
1462726800,2016-05-08 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,28.95,28.05,25.4,30,1014,,,62,7.2,70,,,,,20,801,Clouds,few clouds,02d
